**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 2404331784854299912 2404331784854299912 1] 79136549
[1 171574233629385747 171574233629385747 1] 79182688
[1 3837879182316570790 3837879182316570790 1] 79877305
[1 4002065833995603862 4002065833995603862 1] 80385407
[1 101175050661003722 101175050661003722 1] 80839962
[1 5235884288566630025 5235884288566630025 1] 80379248
[1 1217082174760581124 1217082174760581124 1] 81317169
[1 9041943092826302859 9041943092826302859 1] 81700319
[1 4570918472550733256 4570918472550733256 1] 82591844
[1 3778255577798444672 3778255577798444672 2] 83842060
[1 2562215526203485763 2562215526203485763 2] 84067820
[1 4559156434454441098 4559156434454441098 1] 85402962
[1 6334889449731842403 6334889449731842403 1] 85907315
[1 8773876334263565533 8773876334263565533 1] 85648228
[1 4516712816156734168 4516712816156734168 1] 86218915
[1 5190854629269504638 5190854629269504638 1] 85836202
[1 348341910997470776 348341910997470776 1] 85270157
[1 3338324673096263604 3338324673096263604 1] 85887857
[1 6696084871028655697 6696084871028655697 1] 86207522
[1 2337016797151025370 2337016797151025370 1] 87696324
[1 6513783888078605502 6513783888078605502 1] 88519588
[1 4567303845284399364 4567303845284399364 1] 88636550
[1 6418055994088674903 6418055994088674903 2] 90179333
[1 3551371861899513573 3551371861899513573 1] 90403814
[1 3210252149598671156 3210252149598671156 2] 91442526
[1 4852342352453309314 4852342352453309314 1] 92270853
[1 894503179976803868 894503179976803868 2] 92924481
[1 647491046073748595 647491046073748595 1] 92735080
[1 4509399839213241252 4509399839213241252 1] 94030859
[1 3289045874899206838 3289045874899206838 2] 95272636
[1 7012966272631410635 7012966272631410635 1] 94710396
[1 2810783061002379839 2810783061002379839 1] 94793261
[1 3526848735750231445 3526848735750231445 3] 95444670
[1 4672142790945023815 4672142790945023815 1] 96768814
[1 6451767927797156096 6451767927797156096 1] 97476784
[1 2239583862575887041 2239583862575887041 1] 97628745
[1 5235884288566630025 5235884288566630025 1] 97180219
[1 3271852081665507611 3271852081665507611 1] 96640163
[1 3523119062920112816 3523119062920112816 1] 97000891
[1 7758562614941667095 7758562614941667095 2] 98229380
[1 251690462219525063 251690462219525063 1] 100340685
[1 8861487328274733667 8861487328274733667 1] 100216746
[1 472640305114548655 472640305114548655 2] 101845441
[1 5199371706524493251 5199371706524493251 1] 101756172
[1 5178792161997660435 5178792161997660435 1] 102508045
[1 8166414568124432591 8166414568124432591 1] 104125928
[1 8685449636262271972 8685449636262271972 1] 105887961
[1 7132460384727029320 7132460384727029320 2] 106158903
[1 5514366799865754161 5514366799865754161 1] 106679428
[1 4412122026428717922 4412122026428717922 1] 107965992
[1 3236934473919397422 3236934473919397422 1] 108772423
[1 647491046073748595 647491046073748595 1] 108572788
[1 4219873354455086148 4219873354455086148 4] 109523786
[1 130094826246450141 130094826246450141 1] 109679143
[1 2331347999351084026 2331347999351084026 1] 109404308
[1 3659813617944922327 3659813617944922327 2] 109796410
[1 2491827283880295168 2491827283880295168 2] 111394880
[1 5063561934843515109 5063561934843515109 1] 111757807
[1 4377884285487400780 4377884285487400780 1] 111206418
[1 9111468288398707982 9111468288398707982 1] 111648294
[1 550672249647483098 550672249647483098 1] 111984898
[1 6513783888078605502 6513783888078605502 1] 113046378
[1 8746113330728608796 8746113330728608796 3] 113201029
[1 2861478466821191741 2861478466821191741 1] 112979746
[1 3558554399823816184 3558554399823816184 1] 113627633
[1 6274825479430247148 6274825479430247148 1] 114948766
[1 9194213822884330834 9194213822884330834 1] 114499826
[1 185118575590103668 185118575590103668 1] 115555718
[1 4122695951619468847 4122695951619468847 2] 116582438
[1 8596722216914397364 8596722216914397364 1] 118383837
[1 4073211198583022180 4073211198583022180 1] 117927535
[1 9194213822884330834 9194213822884330834 1] 117491687
[1 5199371706524493251 5199371706524493251 2] 117301761
[1 7856897504463192900 7856897504463192900 1] 117237570
[1 5416000030182068785 5416000030182068785 2] 117705357
[1 1242004612079023671 1242004612079023671 1] 118010304
[1 4827324001856983987 4827324001856983987 1] 118434883
[1 2491827283880295168 2491827283880295168 1] 119912552
[1 4774416163461359252 4774416163461359252 3] 120561640
[1 914343859512707012 914343859512707012 1] 121122219
[1 3271508910756835865 3271508910756835865 1] 121200672
[1 3345713678998118409 3345713678998118409 1] 122869822
[1 1840298256139815746 1840298256139815746 1] 124561616
[1 6397345207882921962 6397345207882921962 2] 125652585
[1 9107500590212004521 9107500590212004521 2] 125967636
[1 6468866080072798106 6468866080072798106 1] 126992878
[1 7044189533465539850 7044189533465539850 1] 127128316
[1 6357559164249722615 6357559164249722615 4] 128298902
[1 6508099035400486672 6508099035400486672 1] 129391107
[1 6170402025844769799 6170402025844769799 1] 128860706
[1 2454684895762362559 2454684895762362559 1] 129045169
[1 7499126390569328487 7499126390569328487 1] 130052528
[1 2454684895762362559 2454684895762362559 1] 130234681
[1 4562440946473198944 4562440946473198944 3] 130926633
[1 6969888700525189384 6969888700525189384 1] 131838454
[1 2090043877226103601 2090043877226103601 2] 132554005
[1 1186413747289502661 1186413747289502661 2] 133496801
[1 319895222190797266 319895222190797266 1] 134006101
[1 776057151823164264 776057151823164264 1] 133880402
[1 4238713034810074028 4238713034810074028 1] 134904067
[1 472640305114548655 472640305114548655 1] 136135637
[1 3271508910756835865 3271508910756835865 2] 136205026
[1 9054274455774325283 9054274455774325283 2] 136141725
[1 5460306810368422338 5460306810368422338 1] 137208664
[1 415004406609487801 415004406609487801 1] 136624857
[1 8123840614758380338 8123840614758380338 3] 136228850
[1 5724685807532549095 5724685807532549095 1] 137341306
[1 5945104872396650355 5945104872396650355 1] 137678582
[1 8863376680030915354 8863376680030915354 1] 137527555
[1 1890874750208477764 1890874750208477764 1] 138981330
[1 7613436918011352707 7613436918011352707 1] 139343382
[1 6423217256339162762 6423217256339162762 1] 140290537
[1 835059540630012492 835059540630012492 1] 141370341
[1 5885709345812136768 5885709345812136768 1] 141961528
[1 8456951483809752933 8456951483809752933 1] 143177313
[1 1929108437739011046 1929108437739011046 1] 143582122
[1 962644554631157417 962644554631157417 1] 145133049
[1 5416000030182068785 5416000030182068785 1] 145591171
[1 6041612706119483417 6041612706119483417 1] 146161859
[1 1657028723439299735 1657028723439299735 2] 147647527
[1 2538156644782290352 2538156644782290352 2] 149142535
[1 8454751433989030941 8454751433989030941 1] 149379692
[1 7466460471292109233 7466460471292109233 1] 150732646
[1 3582342302972989278 3582342302972989278 1] 151072934
[1 3829641242182598913 3829641242182598913 1] 150790331
[1 6190378323326485826 6190378323326485826 1] 150276218
[1 4956135701449413191 4956135701449413191 1] 150036952
[1 579383808298780685 579383808298780685 1] 149600840
[1 1176482845217077127 1176482845217077127 1] 150891928
[1 6702312599032352784 6702312599032352784 2] 152240063
[1 2059014550261616441 2059014550261616441 1] 152377452
[1 222493149465179000 222493149465179000 2] 153251026
[1 2046472722026058361 2046472722026058361 1] 153284838
[1 8639103653568590745 8639103653568590745 2] 153671259
[1 2681509236213133930 2681509236213133930 2] 155095744
[1 2681509236213133930 2681509236213133930 1] 156516756
[1 4841662169877694660 4841662169877694660 1] 158192575
[1 1994482117221562610 1994482117221562610 2] 159578161
[1 6872419454369207885 6872419454369207885 1] 160646059
[1 2704694954785049502 2704694954785049502 1] 162027279
[1 8630513118107105493 8630513118107105493 1] 163125840
[1 8223556651405343222 8223556651405343222 1] 162953721
[1 497283696040899058 497283696040899058 1] 164172401
[1 1790591590042843761 1790591590042843761 1] 164515525
[1 4073211198583022180 4073211198583022180 1] 164044838
[1 8123840614758380338 8123840614758380338 1] 163649524
[1 7490339278880190554 7490339278880190554 2] 163394780
[1 2550598396595818528 2550598396595818528 1] 163449130
[1 5199371706524493251 5199371706524493251 1] 163252577
[1 5071069789944271384 5071069789944271384 1] 163241413
[1 131118527416406417 131118527416406417 1] 164285280
[1 3964450872751765311 3964450872751765311 5] 164314546
[1 2838580124468335443 2838580124468335443 1] 163759037
[1 7881522691004017370 7881522691004017370 1] 165006648
[1 7316668006565156651 7316668006565156651 3] 165272682
[1 3460887766722519736 3460887766722519736 1] 166745759
[1 8178167647254100655 8178167647254100655 1] 167374283
[1 4194064741151001970 4194064741151001970 1] 167479702
[1 5199371706524493251 5199371706524493251 2] 167281710
[1 2337016797151025370 2337016797151025370 1] 168773671
[1 9194213822884330834 9194213822884330834 1] 168324123
[1 960478310206579209 960478310206579209 1] 168147994
[1 7979646042163024205 7979646042163024205 1] 167828298
[1 1858959575435454377 1858959575435454377 2] 169075460
[1 1217566094413633721 1217566094413633721 1] 168582051
[1 5199641547698550621 5199641547698550621 1] 169760289
[1 6957926362045696369 6957926362045696369 1] 169196824
[1 2319188756839704936 2319188756839704936 1] 169773787
[1 1572355345597119708 1572355345597119708 1] 169594767
[1 8875211216651956425 8875211216651956425 2] 170266588
[1 4559156434454441098 4559156434454441098 1] 171572642
[1 8821009146333822433 8821009146333822433 1] 173033271
[1 1309962873612645872 1309962873612645872 3] 173313352
[1 4898117658189580031 4898117658189580031 1] 173089267
[1 4086763913301779518 4086763913301779518 2] 173057349
[1 130094826246450141 130094826246450141 1] 173176003
[1 8344753198079708132 8344753198079708132 1] 174346987
[1 6700757519863913125 6700757519863913125 2] 175879011
[1 7523316024404873548 7523316024404873548 1] 176175322
[1 8457181607094899287 8457181607094899287 1] 176213147
[1 2247469374958062075 2247469374958062075 1] 175709344
[1 3113311429710773546 3113311429710773546 1] 176525013
[1 4073211198583022180 4073211198583022180 3] 176053302
[1 2509139897261588936 2509139897261588936 1] 177356402
[1 2090043877226103601 2090043877226103601 1] 178071634
[1 5609386143928750169 5609386143928750169 1] 177895729
[1 3513591833870429566 3513591833870429566 1] 177396612
[1 794543592873094726 794543592873094726 1] 177655534
[1 579383808298780685 579383808298780685 2] 177220572
[1 8380641326145083184 8380641326145083184 1] 176864756
[1 3964450872751765311 3964450872751765311 1] 176893234
[1 6679105948721570805 6679105948721570805 1] 176556376
[1 789678821803831634 789678821803831634 1] 176444500
[1 3152667199902966591 3152667199902966591 1] 175845495
[1 5428676046622452730 5428676046622452730 1] 176606841
[1 4755877962832181671 4755877962832181671 2] 176516061
[1 1652415761709635407 1652415761709635407 1] 177377649
[1 3452460185093754177 3452460185093754177 1] 177355835
[1 3523119062920112816 3523119062920112816 3] 177550978
[1 8071399829518041455 8071399829518041455 1] 178147200
[1 6312818450892701566 6312818450892701566 2] 177899033
[1 5885251080520357233 5885251080520357233 1] 178078165
[1 2928647503566692007 2928647503566692007 1] 178522024
[1 4365291373867262605 4365291373867262605 2] 179588259
[1 6324117110787121994 6324117110787121994 1] 180988606
[1 555990338574654921 555990338574654921 1] 182004814
[1 4982225158532910574 4982225158532910574 1] 182354120
[1 8382273392383741760 8382273392383741760 2] 183166134
[1 3152846535939948506 3152846535939948506 2] 183208742
[1 6312818450892701566 6312818450892701566 2] 182945902
[1 9041943092826302859 9041943092826302859 1] 183268756
[1 2856539413314948307 2856539413314948307 1] 183043957
[1 5380935037227546951 5380935037227546951 1] 182766288
[1 7465279672643454733 7465279672643454733 1] 182736837
[1 6423217256339162762 6423217256339162762 1] 183682540
[1 6190378323326485826 6190378323326485826 3] 183168676
[1 4811212750625984352 4811212750625984352 1] 182992332
[1 4541849469276830559 4541849469276830559 1] 182681220
[1 230278193608570785 230278193608570785 1] 182170180
[1 8796452180611775208 8796452180611775208 1] 182204694
[1 7951556637785314359 7951556637785314359 2] 181903174
[1 1190941672751438369 1190941672751438369 1] 181923749
[1 2334543312721676862 2334543312721676862 1] 183243041
[1 4021089274693363635 4021089274693363635 1] 184585959
[1 5788881540600095843 5788881540600095843 1] 185193469
[1 2036909659925042171 2036909659925042171 2] 185243937
[1 7008706794286656759 7008706794286656759 1] 185067956
[1 8674095322927264939 8674095322927264939 1] 185285001
[1 8939596530689448133 8939596530689448133 1] 186481383
[1 6041612706119483417 6041612706119483417 1] 187052958
[1 5010598880146546224 5010598880146546224 1] 187019312
[1 3558554399823816184 3558554399823816184 1] 187478772
[1 3966236307845293463 3966236307845293463 1] 187451164
[1 5152867666612939994 5152867666612939994 1] 186978388
[1 3575030713274475525 3575030713274475525 1] 188423203
[1 769942351571177457 769942351571177457 1] 188333551
[1 3337160779789067394 3337160779789067394 2] 189575421
[1 4538011972252671285 4538011972252671285 2] 189174498
[1 7496270305388725263 7496270305388725263 2] 189382663
[1 7835094993739046534 7835094993739046534 1] 190719991
[1 7253081084140999038 7253081084140999038 1] 191325368
[1 2965510242296456540 2965510242296456540 1] 192194560
[1 4826508407678470599 4826508407678470599 1] 191659604
[1 4643234138915544813 4643234138915544813 1] 193040600
[1 3815681640050750010 3815681640050750010 1] 193899193
[1 5593717899833931073 5593717899833931073 1] 194114898
[1 1452942473505964474 1452942473505964474 1] 195012321
[1 1113918663186012118 1113918663186012118 1] 194945590
[1 4133824371882797777 4133824371882797777 1] 196070809
[1 6702312599032352784 6702312599032352784 1] 197402673
[1 1392740535184907307 1392740535184907307 1] 197408986
[1 8219298985896031870 8219298985896031870 1] 198016966
[1 407680228762628637 407680228762628637 1] 198515213
[1 3397674522525353132 3397674522525353132 3] 198612054
[1 3380263676397564338 3380263676397564338 1] 198215413
[1 8228581028098359699 8228581028098359699 1] 198764618
[1 3203016569110680163 3203016569110680163 1] 200059416
[1 5041716788574141913 5041716788574141913 3] 200776408
[1 5718108348191035616 5718108348191035616 1] 201864731
[1 5163588175456553285 5163588175456553285 1] 201367696
[1 2367632123291455431 2367632123291455431 1] 202322624
[1 2269341530959424643 2269341530959424643 1] 202606947
[1 5873317982803155464 5873317982803155464 1] 203266112
[1 8323616056709401117 8323616056709401117 1] 203859114
[1 4852342352453309314 4852342352453309314 1] 204676913
[1 3219269621666571012 3219269621666571012 1] 205495988
[1 8555612586013675980 8555612586013675980 1] 205916269
[1 4486208703608854876 4486208703608854876 1] 206144291
[1 1980691158095603428 1980691158095603428 2] 207768507
[1 6520185239836403810 6520185239836403810 1] 207457323
[1 2332873300355990351 2332873300355990351 3] 208028349
[1 5788881540600095843 5788881540600095843 1] 208636176
[1 9194213822884330834 9194213822884330834 1] 208185961
[1 8783398529814028400 8783398529814028400 1] 209090540
[1 5063561934843515109 5063561934843515109 1] 209445006
[1 3923278645798607949 3923278645798607949 1] 210850224
[1 1335048254029551544 1335048254029551544 1] 210705288
[1 8783398529814028400 8783398529814028400 2] 211608449
[1 6487420009656927523 6487420009656927523 2] 212867552
[1 2737049106520977071 2737049106520977071 1] 214242068
[1 2351868443412837382 2351868443412837382 2] 214476244
[1 4672142790945023815 4672142790945023815 1] 215736171
[1 550672249647483098 550672249647483098 2] 216162511
[1 8630513118107105493 8630513118107105493 1] 217298533
[1 7816894275143735653 7816894275143735653 1] 218595899
[1 3829641242182598913 3829641242182598913 2] 218329171
[1 7942517674964614188 7942517674964614188 1] 220178535
[1 2059014550261616441 2059014550261616441 1] 220321790
[1 4808101553268135358 4808101553268135358 1] 221675618
[1 6020890979708936693 6020890979708936693 1] 222056861
[1 5719856726457577661 5719856726457577661 4] 222101081
[1 5190854629269504638 5190854629269504638 1] 221702673
[1 5719717182571015391 5719717182571015391 1] 221773970
[1 3656344101082318758 3656344101082318758 1] 222475682
[1 3727930850643909137 3727930850643909137 1] 379751458
[1 8630513118107105493 8630513118107105493 1] 380931977
[1 230278193608570785 230278193608570785 1] 380446071
[1 8861487328274733667 8861487328274733667 1] 380382127
[1 282635039422144020 282635039422144020 1] 381111056
[1 6416684361604007311 6416684361604007311 1] 382164748
[1 6028182652995316019 6028182652995316019 1] 383289995
[1 14219070558469852 14219070558469852 1] 383424035
[1 5475979248680422918 5475979248680422918 1] 384717093
[1 414355819421748683 414355819421748683 2] 385789755
[1 6812130681507053423 6812130681507053423 1] 387292712
[1 7798246342830308968 7798246342830308968 1] 388168743
[1 5585786087383249728 5585786087383249728 1] 388950229
[1 3530022764642695888 3530022764642695888 1] 389331602
[1 2336099898871085227 2336099898871085227 1] 388925767
[1 7777977619431818208 7777977619431818208 1] 388837557
[1 7510830849849817936 7510830849849817936 1] 389069700
[1 8172922642733451540 8172922642733451540 1] 388981298
[1 8861487328274733667 8861487328274733667 1] 388821806
[1 8818877862451692445 8818877862451692445 1] 388585279
[1 8906311312446022368 8906311312446022368 2] 388736399
[1 4002125427601191018 4002125427601191018 1] 389558665
[1 185177807332437299 185177807332437299 1] 390931591
[1 6789022155914594207 6789022155914594207 1] 390991652
[1 3094667540105656806 3094667540105656806 1] 392250371
[1 9223218755183230107 9223218755183230107 1] 392818888
[1 1858959575435454377 1858959575435454377 1] 394013385
[1 25808810848855699 25808810848855699 1] 395040690
[1 777597955150123734 777597955150123734 1] 395460755
[1 6317955593750657091 6317955593750657091 1] 395068194
[1 8579167014664097186 8579167014664097186 1] 396736895
[1 3674465782270809850 3674465782270809850 1] 397094730
[1 5235884288566630025 5235884288566630025 1] 396628990
[1 1779151639916505574 1779151639916505574 1] 397755619
[1 4792288441176605021 4792288441176605021 2] 399157942
[1 7999706091662848021 7999706091662848021 1] 398836254
[1 4909640069524819720 4909640069524819720 1] 398981958
[1 3815681640050750010 3815681640050750010 1] 399817147
[1 2090043877226103601 2090043877226103601 1] 400496243
[1 8861487328274733667 8861487328274733667 1] 400348534
[1 7496270305388725263 7496270305388725263 2] 400547247
[1 522117222994015365 522117222994015365 1] 402177141
[1 965512617529384234 965512617529384234 1] 402675242
[1 4973759262420791533 4973759262420791533 1] 402190749
[1 855809072938529119 855809072938529119 1] 402862147
[1 3212214683265722945 3212214683265722945 2] 403667465
[1 9087915936908888447 9087915936908888447 2] 404768118
[1 6332845802162722465 6332845802162722465 1] 404604283
[1 4073211198583022180 4073211198583022180 1] 404130003
[1 8732085476929491618 8732085476929491618 1] 405125762
[1 5025943281449913462 5025943281449913462 1] 405710877
[1 8438789768457654395 8438789768457654395 1] 407218608
[1 241391968874552458 241391968874552458 1] 407409807
[1 345230284045436778 345230284045436778 2] 408913722
[1 3908090975176347760 3908090975176347760 2] 408936367
[1 2934363447031835758 2934363447031835758 1] 410628517
[1 894503179976803868 894503179976803868 1] 411109481
[1 6190378323326485826 6190378323326485826 1] 410596753
[1 2562215526203485763 2562215526203485763 1] 410865425
[1 2334543312721676862 2334543312721676862 1] 412348258
[1 6400049056656596056 6400049056656596056 1] 413776727
[1 3825613523896836328 3825613523896836328 1] 415412274
[1 3246353780858311150 3246353780858311150 1] 415129398
[1 472640305114548655 472640305114548655 1] 416423141
[1 3725094020181300213 3725094020181300213 1] 417945998
[1 2097449817658158751 2097449817658158751 1] 419341123
[1 6643227403971752890 6643227403971752890 1] 420045044
[1 5178122808022206607 5178122808022206607 1] 419939555
[1 5196006687241536103 5196006687241536103 3] 421072260
[1 3743210088908719144 3743210088908719144 1] 420546901
[1 7218017804265400567 7218017804265400567 1] 420017506

Prio stats: 394 85 17 3 1 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 195866154
